Core,Latitude,Longitude,Water depth (m),Annual Averaged SST,A-M-J,J-F-M,J-A-S,O-N-D,Orbulina universa,Globigerinoides conglobatus,Globigerinoides ruber (pink),Globigerinoides ruber (white),Globigerinoides ruber total,Globoturborotalita tenella,Globigerinoides sacculifer w/o sac,Globigerinoides sacculifer with sac,Globigerinoides sacc total,Sphaeroidinella dehiscens,Globigerinella adamsi,Globigerinella siphonifera (=aequilateralis),Globigerinella calida,Globigerina bulloides,Globigerina falconensis,Beela digitata,Globoturborotalita rubescens,Turborotalita humilis,Turborotalita quinqueloba,Neogloboquadrina pachyderma L,Neogloboquadrina pachyderma R,Neogloboquadrina dutertrei,Globoquadrina conglomerata,Globorotaloides hexagonus,Pulleniatina obliquiloculata,Globorotalia inflata,Globorotalia truncatulinoides L,Globorotalia truncatulinoides R,Globorotalia truncatulinoides total,Globorotalia crassaformis,Globorotalia crassula,Globorotalia hirsuta,Globorotalia scitula,Dentagloborotalia anfracta,Globorotalia menardii,Globorotalia tumida,Globorotalia menardii flexuosa,Globorotalia menardii + tumida,Candeina nitida ,Globigerinita glutinata,Globorotalia theyeri,Tenuitella iota,Berggrenia pumilio + T. humilis,Globigerinita uvula,Other ID,Other UnID,Total Planktics
V19-065,-16.65,-124.38,3867,26.0943,26.6921,26.9827,25.2392,25.4631,0.22,4.31,0,18.53,18.53,0.22,8.62,10.56,19.18,1.94,0,8.84,1.08,1.29,0.43,0,0,0.43,0,0,0,0.65,10.78,0,3.23,0,0,0,0,0.65,0,0.65,0,0,1.51,4.96,0,6.47,0,18.32,0,0,0.43,0,0,2.8,100
V19-096,-0.87,172,4252,28.8765,28.8951,28.6196,28.9054,29.0858,0,0.35,0,0,0,0,0.69,0.69,1.38,2.77,0,1.38,0.35,0,0,1.38,0,0,0,0,0,0.35,1.04,0,88.24,0,0,0,0,0,0,0,0,0,0,1.38,0,1.38,0,1.04,0,0,0,0,0,0.35,100
V19-097,0.1,170.77,4552,28.8285,28.7709,28.5773,29.1015,28.8641,0,0,0,0.76,0.76,0,1.53,1.53,3.05,2.67,0,2.29,0,0.38,0,0,0,0,0,0,0,4.2,0.38,0,77.1,0,0,0,0,0,0,0,0,0,0.38,8.02,0,8.4,0,0,0,0,0,0,0,0.76,100
V19-098,2.37,168.03,4396,29.2174,29.0278,29.1184,29.3371,29.3862,0,3.25,0,5.57,5.57,0,8.12,4.18,12.3,0.23,0,9.28,0.46,6.5,0,0.93,0,0,0,0.23,0.23,6.96,1.39,0,40.14,0,0,0,0,0,0,0,0,0,1.86,8.12,0,9.98,0,2.55,0,0,0,0,0,0,100
V19-099,3.12,167.03,4413,29.3165,29.1791,29.1873,29.3908,29.5089,0,0,0,0,0,0,0,0,0,3.61,0,1.08,0,0,0,0.72,0,0,0,0,0,4.69,0,0,79.06,0,0,0,0,0,0,0,0,0,0.72,9.75,0,10.47,0,0,0,0,0,0,0,0.36,100
V19-110,11.85,140.05,3532,28.6808,28.5609,27.8769,29.2758,29.0097,0.75,10,0,23.75,23.75,0,8.25,4.75,13,2.25,0,7.75,1,3.5,0.75,1.25,0.75,0,0,0,0.25,2.75,0,0.5,2.25,0,0,0,0,0,0,0,0.25,0,4.75,2.25,0,7,0.25,20,0,0,0,0,0,2,100
V19-119,14.25,119.38,2573,28.3479,29.0419,26.9866,28.8944,28.4683,0,0,0,18.69,18.69,0.6,0,0,1.89,7.16,0,1.89,1.89,3.38,0.89,0,2.78,0,0,0,0,2.78,0,0,6.26,0,0,0,0,0,0,0,0.6,0,40.36,0.6,0,40.95,0,10.24,0,0,0,0,0,0,100
V19-134,8.45,110,1031,28.1043,29.1517,26.9028,28.7182,27.6443,0.6,0,0,36.28,36.28,0.3,0,0,16.98,0.6,0,1.51,0,1.51,0,0,1.81,0,0,0,0,10.55,0,0,7.84,0,0,0,0,0.3,0,0,0.9,0,7.54,0,0,7.54,0,13.27,0,0,0,0,0,0,100
V19-137,5.4,107.18,68,28.1314,29.4074,26.5554,28.8685,27.6941,0,0,0,49.55,49.55,2.51,0,0,20.3,0,0,2.11,0.7,2.81,0,0,5.33,0,0,0,0,4.62,0,0,2.11,0,0,0,0,0,0,0,0,0,3.92,0,0,3.92,0,6.03,0,0,0,0,0,0,100
V19-138,4.93,106.92,77,28.2459,29.4788,26.6689,28.9204,27.9157,0,0,0,43.59,43.59,2.4,0,0,33.77,0,0,4.31,0.3,2.71,0,0,2.4,0,0,0,0,4.51,0,0,1.8,0,0,0,0,0,0,0,0,0,2.1,0,0,2.1,0,2.1,0,0,0,0,0,0,100
V19-139,3.97,106.03,81,28.4151,29.475,26.8941,28.9914,28.2998,0,0.3,0,52.1,52.1,1.9,0,0,23.5,0,0,1.9,1,4.5,0,0.3,2.3,0,0,0,0,5.1,0,0.3,1.3,0,0,0,0,0,0,0,0,0,1.6,0,0,1.6,0,3.9,0,0,0,0,0,0,100
V19-202T,29.85,137.97,3919,23.175,21.9116,19.3741,27.4501,23.9641,0,0,0,1,1,1,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,17,0,0,7,60,0,1,1,0,0,0,0,0,2,4,0,6,0,0,0,0,0,0,0,0,102
V19-209,27.57,132.88,3782,24.1025,23.0261,20.6045,28.0097,24.7699,0,0,0,1,1,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,17,0,0,7,60,0,0,0,0,0,0,0,0,2,4,0,6,0,0,0,0,0,0,0,0,100
V20-074,41.07,-132.37,3749,14.4376,12.8074,11.907,17.5023,15.5337,0,0,0,0,0,0,0,0,0,0,0,0,0,72.06,0,0,0,0,0,19.12,7.84,0.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
V20-101,28.3,-176.95,4460,23.0704,21.9312,19.915,26.4122,24.0234,0.95,0.32,0,9.63,9.63,3.07,0.32,0.11,0.42,0,0,1.9,5.19,7.83,8.25,0.85,3.17,0,0.42,0.42,8.78,6.24,0.21,0.32,0.11,10.58,0.42,1.8,2.22,0.11,0,0.11,1.59,0,1.06,0,0,1.06,0.11,23.07,0,0,0,0,0.11,2.96,100
V20-103,33.98,-177.83,3442,19.504,17.8037,15.8845,24.2897,20.0383,1.69,0,0,0,0,0,0,0,0,0,0,0,0,4.64,0,0,0,0,0.42,1.27,34.6,5.91,0,0,0,44.73,0.42,4.64,5.06,0.42,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,0.84,100
V20-119,47.95,168.78,2739,5.71699,3.71922,2.53277,9.77514,6.84092,0,0,0,0,0,0,0,0,0,0,0,0,0,29.29,0.14,0,0,0,0,65.8,1.63,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0.14,0,2.59,0,0,0,0,0,0.27,100
V20-133,32.97,140.57,1503,22.6044,21.4376,18.6437,26.9261,23.4104,0.73,0.88,0,6.43,6.43,0.29,2.05,0.15,2.19,0.15,0,1.32,0.29,12.72,0.88,0.15,0.15,0,0,0.15,0.58,17.4,0,0,4.39,32.02,0,2.78,2.78,0,0,0,0,0,1.02,0.58,0.15,1.75,0,14.04,0,0,0,0,0,0.73,100
V20-147,4.65,132.78,3213,28.8308,29.2036,28.0127,28.8505,29.2564,0,1.29,0,17.31,17.31,0.52,6.72,6.2,12.92,0.26,0,9.04,1.29,4.91,0,0.52,0,0,0,0,0.26,16.28,0,0,17.57,0,0,0,0,0,0,0,0.26,0,3.1,1.29,0,4.39,0.26,11.63,0.26,0,0,0,0,1.03,100
V20-174,7.13,-103.25,3120,27.6206,28.7572,27.0935,27.4828,27.1489,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,65,3,0,1,0,0,0,0,0,0,0,0,0,9,17,0,26,0,0,0,0,0,0,0,0,97
V20-175,5.48,-108.58,3844,27.2961,28.1655,27.1006,27.0001,26.9182,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,57,2,0,9,0,0,0,0,0,0,0,0,0,2,27,0,29,0,0,0,0,0,0,0,0,99
V20-177,34.03,138.37,3550,20.7541,19.6612,16.4618,25.2347,21.6587,0,1,0,5,5,0,0,0,0,0,0,0,9,15,2,0,1,0,1,0,11,23,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,97
V20-23,27.9,140.05,3702,23.8404,23.0317,20.1387,27.4332,24.7582,1,1,0,5,5,0,2,0,2,0,0,3,3,2,0,1,0,0,0,0,1,12,0,0,2,50,0,8,8,0,0,0,1,0,2,2,0,4,0,5,0,0,0,0,0,0,101
V20-26,27.85,141.37,4116,23.7093,22.7618,20.1365,27.044,24.8949,1,1,0,7,7,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5,0,0,1,70,0,2,2,0,0,0,0,0,4,4,0,8,0,1,0,0,0,0,0,0,99
V21-030,-1.22,-89.68,617,22.6698,23.3087,24.6661,20.7987,21.9059,0.29,0,0,9.8,9.8,0.29,1.73,0.29,2.02,0,0,1.15,1.15,13.54,2.59,0,0.29,0,0,0.29,13.83,43.23,0,0.29,0,0,0,0,0,0,0,0,1.15,0,2.31,0,0,2.31,0,5.76,0,0,0,0,0,2.02,100
V21-041,-4.72,-109.42,3435,25.0529,26.4454,25.7861,23.9605,24.0194,0.8,0.4,0,1.79,1.79,0,5.96,6.56,12.52,0,0,4.17,0.8,0.6,0.2,0,0,0,0,0.2,4.97,51.29,1.39,1.99,1.99,0,0,0,0,0,0,0,0,0,11.73,2.19,0,13.92,0,2.98,0,0,0,0,0,0,100
V21-042,-4.33,-112.37,4142,24.9628,26.6674,25.5108,24.1572,23.5155,0,0,0,0.23,0.23,0,2.75,0.69,3.43,0,0,1.14,0.23,0,0,0,0,0,0,0,0.23,70.94,1.14,0,3.66,0,0,0,0,0,0,0,0,0,11.9,7.09,0,18.99,0,0,0,0,0,0,0,0,100
V21-051,-12.03,-133.25,3718,27.4216,28.08,27.9458,26.503,27.1574,0.24,2.65,0,15.18,15.18,0,20.72,17.35,38.07,0.72,0,13.73,1.69,0.24,0,0.24,0,0,0,0,0,0.96,10.84,0.72,3.61,0,0,0,0,0,0.48,0,0,0,0.24,4.82,0,5.06,0,4.82,0,0,0,0,0,0.72,100
V21-053,-17.65,-136.72,3391,27.024,27.6125,28.0289,25.8503,26.6044,1.61,11.29,0,34.33,34.33,0,13.36,14.52,27.88,0.92,0,14.06,1.38,0.23,0,0.69,0,0,0,0,0,0,1.15,0,0.23,0,0,0,0,0.46,0,0,0,0,0.23,1.38,0,1.61,1.15,2.07,0,0,0,0,0,0.92,100
V21-085,27.97,142.5,1684,23.6951,22.524,20.2097,27.1195,24.9274,2.99,0.25,0,21.89,21.89,0.25,2.99,1.49,4.48,0,0,1,2.49,8.46,7.96,0,0,0,0,0,5.22,7.46,0,0,0.5,16.17,1,7.96,8.96,0,0,0.25,0.75,0,0.25,0,0,0.25,0,4.73,0,0,0,0,0,5.97,100
V21-093,24.62,142.47,2878,25.8046,25.6863,22.6913,28.257,26.5841,1.67,2.67,0,36.5,36.5,0.17,7.17,6.83,14,0.17,0,3.83,3,3.5,3,2,0.5,0,0,0,0.5,3.67,0,0,1.67,3.33,0.33,5.83,6.17,0.17,0,0.67,1.17,0,0.83,0,0,0.83,0,10.33,0,0,0,0,0,0.5,100
V21-105,26.47,126.15,1902,25.4193,25.5863,22.2984,28.4471,25.3453,0.74,1.85,0,11.81,11.81,0.74,4.06,2.58,6.64,0,0,0.37,0.74,11.81,1.11,0,0.37,0,0,0,0,15.5,0,0,15.13,0.74,0,0.74,0.74,0,0,0,0,0,5.54,1.85,0,7.38,0.37,22.14,0,0,0,0,0,1.85,100
V21-107,25.6,127.42,2217,25.2621,24.9823,22.1328,28.4288,25.5049,0.44,1.84,0,34.73,34.73,2.88,5.01,3.17,8.19,0.15,0,2.14,2.58,4.79,9.14,0.52,1.25,0,0,0.07,0.15,4.2,0.07,0,3.98,1.77,0,0.96,0.96,0,0,0.29,0.59,0,0.74,0.22,0,0.96,0.07,16.74,0,0,0,0,0,1.47,100
V21-108,25.73,127.57,1900,25.2222,24.8814,22.0987,28.4284,25.4802,0.43,2.04,0,36.19,36.19,1.37,5.61,3.96,9.58,0.04,0,2.47,2.16,3.85,9.07,0.51,1.18,0,0,0,0.24,4.79,0,0,4.75,1.37,0,1.02,1.02,0,0,0.24,0.35,0,0.71,0.2,0,0.9,0,17.03,0,0,0,0,0,0.43,100
V21-109,25.17,126.93,1964,25.4243,25.3358,22.3058,28.4381,25.6174,0.37,2.05,0,36.48,36.48,2.12,6.58,2.12,8.7,0.07,0,1.61,2.49,5.26,7.82,0.37,0.95,0,0,0.07,0.29,4.39,0,0,3.87,1.39,0,1.02,1.02,0,0,0.15,0.29,0,0.8,0.22,0,1.02,0,18.71,0,0,0,0,0,0.51,100
V21-146,37.68,163.03,3968,17.1079,14.51,13.5679,21.5761,18.7773,1.09,0,0,1.45,1.45,0,0,0,0,0.36,0,0.36,0,8.33,0,0.72,0,0,0,5.8,22.83,33.33,0,0,0,19.93,0,2.17,2.17,0,0,0,0.36,0,0.36,0,0,0.36,0,2.54,0,0,0,0,0,0.36,100
V24-040,3.07,-97.13,3204,26.5486,27.4343,26.7503,26.0228,25.9869,0,0.75,0,0.38,0.38,0,1.13,1.5,2.63,1.5,0,1.88,0.19,0.19,0.56,0.75,0,0,0,0,2.63,66.54,1.69,0,2.63,0,0,0,0,0,0,0,0,0,10.53,6.02,0,16.54,0,0.94,0,0,0,0,0,0.19,100
V24-041,1.42,-100.3,3473,24.7427,26.0043,25.6427,23.4683,23.8557,0,0,0,0.27,0.27,0,0.27,0,0.27,0.54,0,0.54,0.27,0,0,1.61,0,0,0,0,9.95,78.76,0.81,0,1.34,0,0,0,0,0,0,0.27,0,0,1.61,3.76,0,5.38,0,0,0,0,0,0,0,0,100
V24-047,1.72,-106.98,3652,25.0873,25.6745,25.9739,24.2327,24.4684,0.31,0.62,0,0,0,0,1.54,2.16,3.7,0.62,0,0.93,0.31,0,0,0,0,0,0,0,0,71.6,2.78,0,2.78,0,0,0,0,0,0,0,0,0,8.95,7.41,0,16.36,0,0,0,0,0,0,0,0,100
V24-048,1.72,-109.33,3720,25.2375,25.668,25.8975,24.6966,24.6879,0,0.27,0,0.27,0.27,0,0.81,1.08,1.89,0.27,0,0.54,0,0.27,0.27,0.54,0,0,0,0.27,15.63,64.69,1.08,0,2.96,0,0,0,0,0,0,0,0,0,7.01,3.23,0,10.24,0,0.81,0,0,0,0,0,0,100
V24-053,1.85,-129.02,4473,26.0523,26.8599,26.0037,25.8138,25.5317,0.27,0,0,0,0,0,0.27,0.27,0.54,0.27,0,0.81,0,0,0,0,0,0,0,0,0,46.24,1.61,0,17.47,0,0,0,0,0,0,0,0,0,2.69,30.11,0,32.8,0,0,0,0,0,0,0,0,100
V24-061,2.85,-150.17,4484,27.3693,27.9558,26.7535,27.4043,27.3636,0,0.3,0,0,0,0,0.3,0.3,0.6,0.3,0,0.6,0,0,0,0,0,0,0,0,0,5.41,3,0,38.14,0,0,0,0,0,0,0,0,0,8.71,42.94,0,51.65,0,0,0,0,0,0,0,0,100
V24-096,27.67,-177.98,3305,23.7036,22.8414,20.8103,26.7143,24.4484,0.76,3.29,0,24.05,24.05,0.25,4.81,3.29,8.1,0.25,0,1.27,0.76,2.53,3.04,0.51,0.76,0,0,0.25,7.85,3.54,0,0.25,0,20,0.76,4.81,5.57,0,0.51,0.76,1.27,0,4.3,0.76,0,5.06,0,7.59,0,0.51,0,0,0,1.27,100
V24-108,1.22,162.2,4113,29.2627,29.0956,29.1798,29.3469,29.4284,0,0.26,0,1.53,1.53,0,4.59,4.08,8.67,1.53,0,5.1,0,1.02,0,0.77,0.51,0,0,0,0.26,5.1,0.77,0,65.82,0,0,0,0,0,0,0,0,0,1.28,4.85,0,6.12,0,2.04,0,0,0,0,0,0.51,100
V24-109,0.43,158.8,2367,29.2966,29.4293,29.3339,29.1298,29.2937,0.12,1.56,0,32.81,32.81,1.08,2.52,4.81,7.33,0.48,0,8.89,0.6,7.21,0.48,0,2.28,0.12,0,0,0,4.69,0.6,0.12,9.5,0,0,0,0,0,0,0.12,0,0,0.36,0.36,0,0.72,0,21.03,0,0,0.12,0,0,0.24,100
V24-110,2.35,156.7,2613,29.2717,29.3479,29.0896,29.2377,29.4119,0.14,1.51,0,29.08,29.08,1.1,3.29,4.66,7.96,0.27,0,8.78,1.1,6.72,0.69,0,1.92,0.27,0,0,0.14,3.7,0.41,0,5.9,0,0,0,0,0,0,0,0.27,0,0.55,0.14,0,0.69,0,28.94,0,0,0.27,0,0,0.41,100
V24-117,18.6,142.37,3706,28.1289,28.2272,26.4109,29.4207,28.4569,0,1.88,0,6.28,6.28,0,6.9,6.69,13.6,0.84,0,11.72,0,5.02,0.21,0.21,0,0,0.21,0,0.42,4.18,0.84,0.42,45.61,0,0,0,0,0,0,0,0,0,0.84,1.88,0,2.72,0,4.39,0,0,0,0,1.46,0,100
V24-134,8.83,119.23,2019,28.4515,29.0493,27.1421,28.9051,28.7095,0.5,0.3,0,28.8,28.8,0.8,0,0,18.9,0,0,3.2,1.6,10.4,0,0,1.6,0,0,0,0,9.6,0,0.3,7.5,0,0,0,0,0,0,0,0.3,0,6.4,0.5,0,6.9,0,9.3,0,0,0,0,0,0,100
V24-139,3.52,132.43,3350,28.9102,29.1655,28.214,28.9685,29.2929,0.11,2.49,0,8.01,8.01,0.11,7.79,6.82,14.61,1.52,0,11.15,0.76,5.09,0.32,0.32,0.22,0,0,0,0.87,15.04,0.11,0,26.95,0,0,0,0,0.11,0,0,0,0,8.01,2.71,0.11,10.82,0.22,0,0,0,0,0,0,1.19,100
V24-143,2.07,141.3,3191,29.2714,29.5042,29.0469,29.2287,29.3056,0.75,3.77,0,8.54,8.54,0,7.79,8.04,15.83,1.01,0,9.3,0.5,2.01,0,0,0.75,0,0,0,0.5,8.79,2.51,0,26.63,0,0,0.25,0.25,0,0,0,0,0,7.04,5.78,0.25,13.07,0,5.53,0,0,0,0,0,0.25,100
V24-145,1.82,143.77,4288,29.2803,29.5194,29.1377,29.1869,29.277,0,1.97,0,1.97,1.97,0,5.91,2.96,8.87,0.49,0,5.91,0.49,0.99,0.49,0,0,0,0,0,0,8.37,1.48,0,59.11,0,0,0,0,0,0,0,0,0,0.99,7.39,0,8.37,0,0,0,0,0,0,0,1.48,100
V24-148,-0.83,157.37,1906,29.4042,29.4656,29.4871,29.1626,29.5014,0,0.7,0,31.67,31.67,1.21,3.32,5.14,8.46,0,0,6.5,0.86,7.5,0.65,0,3.42,0.3,0,0,0,2.32,0.1,0,8.71,0,0,0,0,0,0,0.05,0,0,0.25,0.55,0,0.81,0,25.58,0,0,0.3,0,0,1.16,100
V24-149,-1.68,157.45,1659,29.4213,29.5109,29.4515,29.2349,29.4879,0.05,0.56,0,37.8,37.8,2.16,4.03,2.72,6.75,0.05,0,5.02,1.13,5.86,0.98,0.09,4.78,0.19,0,0,0,2.53,0.23,0,6.85,0,0,0,0,0,0,0,0.05,0,0.23,0.42,0,0.66,0.05,23.5,0,0,0.19,0,0,0.7,100
V24-150,-2.2,155.7,1849,29.3414,29.5396,29.2943,29.1978,29.3339,0,0.87,0.09,25.61,25.69,1.38,2.34,1.73,4.07,0,0.17,6.4,1.38,12.46,0.43,0.09,7.7,0,0,0,0,6.83,0.17,0.09,3.11,0,0,0,0,0.09,0.09,0,0.09,0.43,0.69,0.52,0,1.21,0,26.9,0,0,0,0,0,0.35,100
V24-151,-2.42,154.95,2591,29.3205,29.5396,29.2829,29.1603,29.2991,0.17,1.6,0,37.25,37.25,1.86,4.48,3.72,8.19,0,0,6,1.01,5.49,0.08,0.17,2.03,0.08,0,0,0,2.45,0.25,0,7.35,0,0,0,0,0,0,0,0,0,0.17,0.59,0,0.76,0,24.92,0,0,0.08,0,0,0.34,100
V24-157,-14.95,147.92,1212,26.7871,26.8622,28.4096,25.1383,26.7381,2.61,6.52,0,26.96,26.96,1.3,12.83,7.39,20.22,0.43,0,8.48,4.57,3.26,0,0.22,0.65,0,0,0,0,6.3,0,0,1.74,0,0,0,0,0,0.22,0,0.43,0,0,0.43,0,0.43,0.22,13.48,0,0,0,0,0,1.96,100
V24-158,-15.92,146.85,1754,26.5563,26.347,28.3282,24.9137,26.6363,1.23,6.31,0,29.49,29.49,1.51,10.97,6.45,17.42,0.14,0.41,6.58,4.66,3.7,0.96,0.41,0.41,0,0,0,0,8.23,0.14,0,2.74,0,0,0,0,0.14,0.14,0.14,0,0,0,0,0,0,0,12.21,0.41,0,0,0,0,2.61,100
V24-159,-16.33,146.24,1403,26.5667,26.1998,28.55,24.744,26.7728,1.7,4.9,0,21,21,2.4,13.6,3.7,17.3,0.7,0.2,4.2,3.9,6.4,1.9,1.2,1.7,0,3.4,0,0.9,9.6,1.2,0.4,0.4,0,0,0,0,0.2,0,0,0.4,0,0.4,0,0,0.4,0,14.3,0,0,0,0,0,0,98.7
V24-160,-18.07,147.36,1007,26.6895,26.2901,28.7045,24.8034,26.9599,1.8,2.8,0,24.6,24.6,2.4,13,2.8,15.8,0,0.9,4.3,4.6,7.1,0.6,0.3,0.9,0.3,1.8,0,0.6,6.2,2.4,0,0.9,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,20.5,0,0,0.3,0,0,0,99.4
V24-161,-18.2,151.45,1670,26.1891,26.2429,27.9015,24.3504,26.2616,1.65,5.61,0,41.25,41.25,2.97,11.22,6.93,18.15,0,0,5.61,2.31,3.3,0.99,0.33,0.33,0,0,0,0,3.96,0,0,1.65,0,0,0,0,0.33,0,0.99,0,0,0,0,0,0,0,8.25,0,0,0,0,0,2.31,100
V24-162,-17.22,152.33,1328,26.464,26.3555,28.1277,24.8191,26.5537,1.2,3.9,0,34.8,34.8,4.7,10.7,3.6,14.3,0.1,0.7,3.4,3.4,2.9,0.9,0,2.5,0.1,3.4,0,0.5,5,1,0,0.9,0,0,0.1,0.1,0.1,0,0.4,0.3,0,0.1,0,0,0.1,0.1,13.4,0,0,0.1,0,0,0.3,98.6
V24-165,-15.21,152.21,4063,27.1896,27.1259,28.6448,25.6888,27.299,0.2,2.8,0,30.7,30.7,0.5,3.7,1.7,5.4,0.8,0.5,0,2.5,1.1,0.8,0.2,8,0.2,8,0,1.1,3.9,0.2,0,4.8,0,0,0.5,0.5,0.5,0,0.2,0.8,0,10.8,0,0,10.8,0,21.3,0,0,0.2,0,0,0,106
V24-166,-16.52,150.78,781,26.7354,26.8146,28.2628,25.1895,26.6748,1.7,6.08,0,33.82,33.82,1.7,15.57,6.57,22.14,0.73,0,4.38,1.95,3.16,0.97,0.97,0.73,0,0,0,0,7.3,0,0,2.68,0,0,0.24,0.24,0,0,0,0,0,0.24,0,0,0.24,0.24,9.25,0,0,0,0,0,1.7,100
V24-167,-15.28,148.05,1143,26.7315,26.8437,28.3659,25.0731,26.6432,0.9,5.97,0,28.57,28.57,1.08,12.48,7.78,20.25,0.18,0.9,6.87,6.15,2.89,0.36,0.36,0.18,0,0,0,0,6.69,0,0,3.07,0,0,0,0,0.18,0.54,0.18,0.18,0,0.18,0,0,0.18,0,12.3,0.18,0,0,0,0,1.81,100
V24-168,-16.33,146.87,1785,26.5399,26.2943,28.3126,24.9038,26.6489,1.4,4.92,0,35.25,35.25,2.25,8.99,5.48,14.47,0.28,0.56,6.46,2.53,2.95,0.7,0.7,0.42,0,0,0,0.14,7.58,0,0,4.21,0,0,0,0,0,0.14,0,0.28,0,0,0.42,0,0.42,0,12.64,0,0,0,0,0,1.69,100
V24-170,-13.52,146.88,2243,27.0287,26.9817,28.629,25.4261,27.078,1.57,5.02,0,32.13,32.13,0.78,10.34,4.7,15.05,0,0,7.21,4.23,2.82,0.94,0.78,0.47,0,0,0,0.47,6.74,0,0,4.55,0,0,0,0,0,0.16,0.16,0.16,0.16,0.16,0.47,0,0.63,0.16,13.01,0.47,0,0,0,0,2.35,100
V24-171,-14.3,145.85,2714,26.8212,26.5627,28.6027,25.0662,27.0531,1.97,5.25,0,20.33,20.33,0.33,13.44,11.48,24.92,0.98,0.66,7.54,1.97,2.95,0.98,0,0,0,0,0,0,10.16,0.33,0,4.92,0,0,0,0,0,0,0.66,0.33,0,0,0.33,0,0.33,0.33,13.11,0.33,0,0,0,0,1.64,100
V24-172,-14.68,146.82,1690,26.7664,26.6552,28.455,25.1344,26.8209,0.97,5.07,0,31.4,31.4,1.45,11.35,6.76,18.12,0.24,0.24,7.85,3.86,1.33,0.6,0,0.6,0,0,0,0,6.64,0,0,4.35,0,0,0,0,0,0.48,0.12,0.12,0,0.12,0,0,0.12,0.12,14.49,0,0,0,0,0,1.81,100
V24-173,-11.46,148.06,3360,27.2876,27.4989,28.8678,25.4651,27.3186,1.9,4.9,0,18.2,18.2,0.5,9.8,2.1,11.9,0,0,4.6,2.1,3.2,1.6,0,0.2,0.5,8.4,0,1.3,11.9,0.8,0.8,2.4,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,23.7,0,0,0.5,0,0,0,99.6
V24-174,-11.07,150.52,1004,27.3077,27.5494,28.8566,25.6506,27.174,0.6,1.1,0,20.1,20.1,1.3,3.4,1.1,4.5,0.2,0,1.3,5.4,19.2,3.4,0,1.3,0.2,3.4,0,1.3,11.8,0,0,1.6,0,0,0,0,0,0,0.2,0.4,0,0.2,0,0,0.2,0,21.5,0,0,0.2,0,0,0,99.2
V24-179,-15.82,148.78,1053,26.7634,26.9178,28.4158,25.1123,26.6075,0.5,6.02,0,37.84,37.84,1.75,11.03,3.01,14.04,0.5,1,4.51,4.26,3.01,1.75,0.5,1.25,0,0,0,0,4.26,0,0,2.76,0,0,0.25,0.25,0.5,0,0.25,0.25,0,0.5,0.75,0,1.25,0,11.03,0,0,0,0,0,2.51,100
V24-181,-18.5,149,1099,26.3649,26.0817,28.3008,24.4306,26.6465,1.9,6.79,0,25.82,25.82,0.27,15.49,6.52,22.01,0.27,0,10.33,2.17,4.62,0.27,0,0.27,0,0,0,0,7.34,0,0,2.99,0,0,0,0,0,0,0.27,0.27,0,0,0.54,0,0.54,0,13.32,0,0,0,0,0,0.54,100
V24-183,-15.33,146.25,2215,26.6294,26.3399,28.5257,24.8399,26.8123,1.21,6.65,0,30.82,30.82,0,8.46,6.95,15.41,0,0.3,9.97,4.23,3.32,0.6,0.3,0.91,0,0,0,0,8.76,0,0,3.93,0,0,0,0,1.21,0,0,0,0,0,0,0,0,0,11.18,0,0,0,0,0,1.21,100
V24-184,-12.87,146.2,2992,27.0817,27.0666,28.6853,25.404,27.1711,2.48,3.52,0,33.54,33.54,0.21,9.52,7.45,16.98,0,0,6.63,3.11,3.11,0.21,0.41,0.83,0,0,0,0,8.7,0,0,4.35,0,0,0.41,0.41,0,0,0,0,0,0.21,0.62,0,0.83,0,13.66,0,0,0,0,0,1.04,100
V24-185,-9.63,126.58,2708,28.3433,28.2639,29.3027,26.5187,29.288,0,0,0,21.86,21.86,1.08,0.72,0.72,1.43,1.08,0,0.72,1.08,9.32,2.15,0.36,0.72,0,0,0,0,9.68,0,0,9.68,0,0,0,0,0.36,0,0,0,0,8.24,9.32,0,17.56,0,22.94,0,0,0,0,0,0,100
V28-148,3.7,-91.53,2834,27.0698,28.0325,27.4212,26.644,26.1814,0.23,1.17,0,0.47,0.47,0,3.05,2.35,5.4,0.23,0,1.64,0.47,1.64,0,1.88,0,0,0,0,2.11,41.78,1.88,0.47,1.88,0,0,0,0,0,0,0,0,0,34.04,3.52,0,37.56,0,0.7,0,0,0,0,0,0.47,100
